"caption","url","ownerFullName","ownerUsername","timestamp","locationName","likesCount","commentsCount"
"𝗙𝗥𝗘𝗘 𝗣𝗔𝗟𝗘𝗦𝗧𝗜𝗡𝗘 🇵🇸🇵🇸🇵🇸
. 
Hari yang dipenuhi dengan tangisan, suatu hari akan berganti dengan senyuman atas kemenangan yang kau dapatkan.
. 
#otakadalahmesin #brainisamachine #instagram #instagood #create #creating #created #edit #editing #image #picture #design #art #artwork #archive #digitalart #vector #vectorart #freepalestine🇵🇸 #palestine🇵🇸 #freepalestine #palestine #savepalestine #standwithpalestine #prayforpalestine #prayforgaza #prayforjerusalem #stopwar #fuckisrael #fuckzionism","https://www.instagram.com/p/Czdz7wfpD4q/","🏴‍☠️ 𝕭𝖗𝖆𝖎𝖓 𝖎𝖘 𝖆 𝖒𝖆𝖈𝖍𝖎𝖓𝖊 🏴‍☠️","brain.is.a.machine","2023-11-10T12:38:21.000Z",,"2","0"
"Because no child shoul be part of war ever #prayforpalestine #ceasefirenow🇵🇸 #stopkillig #stopwar","https://www.instagram.com/p/CzdxrEJIAb4/","Sonia Bensalem","sony.bensalem","2023-11-10T12:18:36.000Z",,"4","0"
"В Великом Устюге начался суд над полицейскими, которые избили мужчину за то, что он пожаловался на избиение одним из них.

На скамье подсудимых оказались двое участковых — 40-летняя Людмила Пахнева и 37-летний Максим Мохнаткин, их обвиняют в пытках и превышении должностных полномочий, на это обратила внимание “Медиазона”. В феврале Мохнаткин приехал к жителю Великого Устюга Сергею Усову и избил его из-за личной неприязни. Пострадавший обратился в полицию спустя два месяца — в ответ к нему приехал Мохнаткин с напарницей, которые снова его избили и заставили сгрызть мобильный телефон.

После этого Усова арестовали на 10 суток за ложный вызов и нарушение административного надзора (он ранее был судим за кражу). Но вскоре о случившемся узнали коллеги участковых — Мохнаткина отправили в СИЗО, а Пахнева осталась на свободе. При этом этот случай с Усовым — не единственный. В марте мужчину похитил 25-летний помощник дежурного ИВС, он вывез Сергея в лес и потребовал переписать на него земельный участок. Тогда полицейского обвинили в вымогательстве и похищении человека.

#нетвойне #stopwar #нетпыткам #неткоррупции #гулагунет #нетмогилизации #свободуполитзаключенным #бытьдобру","https://www.instagram.com/p/CzdxyjkIEEJ/","ГУЛАГу-НЕТ","gulagu_net","2023-11-10T12:19:37.000Z",,"8","0"
"Надаємо безкорисливу допомогу військовим частинам та окремим підрозділам🇺🇦💣🇷🇺
Санітайзер роздала нам Нехлюда Люда Миколаївна
🇬🇧🇬🇧🇬🇧
#liketime 
#likesforlike 
#likeforfollow
#followforfollowback 
😋Following 🤫
#likeforfollow 
#likeforlikeback 
#10likes 
#likeforlikealways 
#polishgay
#gaj
#polishboy 
#lgbtq🌈
🇺🇦🇺🇦🇺🇦
#лайк_за_лайк 
#підпишись
🇺🇦💣🇷🇺
#stoptherussia 
#stopwar 
#i_want_peace 
#peace 
#війна_проти_україни","https://www.instagram.com/p/CzdxsKCtH5a/","Сергій Хижняк","serhijterminator","2023-11-10T12:18:45.000Z",,"0","0"
"Розбиралися з Тетяною, що таке акторське портфоліо. 
The photos were made by @tatyana_polyakova_pro
in @imagestudio.kyiv 

#stopwar #stopwarinukraine #stoprussianaggression #stoprussianinvasion #stoprussia #stopputin","https://www.instagram.com/p/Czd1tJhIjuR/","Vlad Nykytiuk","niki_vlad","2023-11-10T12:53:50.000Z","Kyiv, Ukraine","358","9"
"Dalam rangka upaya ikut serta menyuarakan hari nurani dalam kaitanya dalam martabat luhur manusia dan budaya kehidupan bab III A dan B, maka inilah ajakan kami pada dunia untuk menyuarakan anti kekerasan (tugas ajakan anti kekerasan) 🙅💣💥

Sesuai urutan slide :
1. Naura 9E / 9
2. Sasa 9E / 3
3. Steven 9E / 28

@adimbahgendheng #pendidikan #domenicosavio #stopwar #stopkekerasan #luarbasa #pendidikankarakter","https://www.instagram.com/p/Czd5YmRyZQG/","𝟗𝐄","9excellent.domsav","2023-11-10T13:25:59.000Z",,"6","0"
"에헤
이 인간
밥 잘 먹고
추억 놀이 
베트남 포기
포기다 분명 내가 포기한..
뭐래

갑자기 작년 오늘 뭐했지

여전히 작년 어제 오늘 내 폰에는 
당신들이 있구려

노멀한 사진
작년 이맘때 우린
모아도서관을 꾸미고 있었다

늦은 시간까지 학교에 남아서
압디비야 이제 이름 기억하는건가

사람이름
학교 지명이름 개 못 외움

티탄만 봐도 알잖아
이름 못외우고
내 맘대로 부르고

잘 있다고 하니 영통이라도 할걸 그랬나

다들 마지막에 내가 찍어준 사진은 잘 간직하고 있으려나

폴라로이드의 매력
내가 찍었으나 나에게는 없는

현재를 찍고
추억을 선물하고
기억을 갖고 갑니다

폴라로이드 카메라
다 조카들에게 선물로 보냄

물론 나에게는 구형 폴라로이드가 있지

용용이들 사진 많이 많이 찍어
싸우지 않게
서운하지 않게 항상 두개다

퇴근길에 찍은 
숙소 몇번째 숙소냐
아 갑자기 숙소 생각하니
기가막히네

세번째 숙소 호텔 앞 사진

우린 과연 몇번 이사를 한거니

내가 기숙사 살때부터
이사를 아 진짜

우즈베키스탄에서도 아 
이사 진짜 🤦 
노마드의 삶

맥시멀리즘인 나....
이사 쉽지 않아

사진 몇장 업로드 해야지

#추억씹어먹기 #작년오늘 #오늘작년 #11월 #에티오피아 #ethiopia #memory #lastyear #去年 ＃今天 #현재를살아라 #2022 #2023 #아디스아바바

두달도 안 남음

담주 출장
무조건 고고고
부산간다

부산바다 기다려라라라라

꼭 간다
반드시 간다
부디 가게해주세요
제발 가자

출장신청서 쓴다
난들 쉽게 가는 출장
우리 왜 어려운거니

#stopwar #전쟁반대","https://www.instagram.com/p/Czdv6C9xqsU/","","hawwii_yu","2023-11-10T12:03:10.000Z",,"-1","0"
"Ich bin unglaublich dankbar, dass ich mich einmal mehr mit den folgenden Themen für dieses Projekt auseinandersetzen durfte. Auch wenn viele lieber dem Alltag und den Nachrichten hier entfliehen möchten, bitte ich diesen Post als ein Zeichen zu sehen, sich erneut (wenn nicht schon geschehen) zu informieren, fragen zu stellen und darauf aufmerksam machen, was auf der Welt passiert. 

An der Stelle mein Lieblingszitat: Sei du die Veränderung, die du dir wünschst für diese Welt.
- Mahatma Ghandi 

#changetheworld #speakup #womenlifefreedom #stopwar #ukraine #iran #helprefugees #help #refugeechildren #climatecrisis #humanrights  #stopkillinginnocentpeople #stopwarandviolence","https://www.instagram.com/p/CzdwA4rN8br/","Tania Gentidou","tcg.pictures","2023-11-10T12:04:06.000Z",,"18","1"
"#cityviews #architecture #citycentre #iphonography #shotoniphone #travel #travelgram #traveling #traveler #myshootofview  #stoprussianaggression #prayforukraine #stopwar","https://www.instagram.com/p/Czd8ES8sZJv/","PlacesToShow","placestoshow","2023-11-10T13:49:25.000Z","Bratislava, Slovakia","0","0"
"#boycottisrael #notomacdonalds #savepalestine #stopwar #islam","https://www.instagram.com/p/Czd3fiNIxFt/","LEGEND LEADER","legendleader75","2023-11-10T13:09:27.000Z",,"1","0"
"✨ Тільки сьогодні акційна ціна на дану модельку- 950грн😱

✨ Каркасна класична сумочка! 

✨Характеристика: 
• Матеріал: Еко-шкіра
• Розмір: 29х22х12см
• Колір: Чорний 
• Форма: Каркасна 

✨Ціна: 950грн 

❗️ -10% на наступне замовлення
______________________________
🚚 Доставка 1-3 дні 
📨 За всіма питаннями пишіть у ДІРЕКТ!
❕Відповідаємо протягом 5хв
#сумка #діночасумка #купитисумку #найкращасумка #сумочка #гаманець #ремінь #екошкіра #магазин #stopwar","https://www.instagram.com/p/Czd7T8HIIoI/","ЖІНОЧІ СУМОЧКИ","_symka_lux.top_","2023-11-10T13:42:49.000Z","Харків, Україна","3","0"
"#祈り

静謐

#神魂神社
#peace
#pray
#loveandpeace
#autumn
#serenity
#nowar
#stopwar
#古代出雲
#出雲國","https://www.instagram.com/p/Czaou-wLPBs/","Yoneyama Mami","yoneyama_mami","2023-11-09T07:02:46.000Z",,"23","0"
"#stopwar","https://www.instagram.com/p/Czd4HR4NtES/","","topfeet2023","2023-11-10T13:14:53.000Z",,"0","0"
"Aksi solidaritas bela Palestina 🇵🇸🇵🇸🇵🇸

#freepalestine #stopwar #savechildrenpalestine #istandwithpalestine 🇵🇸🇵🇸🇵🇸🥰","https://www.instagram.com/p/Czd8L1-r0vV/","Aneu Nuraeni","mootznaana","2023-11-10T13:50:27.000Z","Kota Tasikmalaya, Jawa Barat, Indonesia","1","0"
""" Masalah atau musibah seperti Air yang keruh,
Bersabarlah.. berdoalah.. 
Jangan mengaduknya, karena sebentar lagi akan menjadi jernih ""

🇵🇸 🍉 💔
#StopWar","https://www.instagram.com/p/CzdyuYiRmqT/","This is the way","ringgaasikin","2023-11-10T12:27:47.000Z",,"8","0"
"우리의 아주 정상적인 모습
우리의 아름다운 모습

우리 사진 찍을 때
참 진심이란 말이지

그림자 놀이 아니구요
우리의 정상적인 모습입니다

에티오피아 오로미아주 세베타 압디비야 
무슨 주문인것 같은데
김수한무 거북이와 두루미 삼천갑자 동방... 그만

누가봐도 
빌리수마(와 나 이름 외웠어 대박 소름)
맞지??

와다
와다다다다다다다

하위 위 아래
下 위 
대박 이런깊은 듯이
위아래 미안합니다

#모아 #에티오피아 #세베타 #오로미아주 

질문 왜 너희들 사진 찍을때 V표시하는거야?
무슨 의미야?

이런 질문을 받는 다는 것 조차 신기방기

생각해보니 왜 하는거니
빅토리 승리
뭔 의미야
왜 하는거야
나 뭐라고 대답했지

하트는 왜 하는거니

아 뱅기타고 떠나야했어
아 그만 생각해라
일본이라도 갈까
환율도 좋던데

내일 주말이라 쓰고
평일이라 읽는다

출근이다

아 신나 진짜 나 되게 신나
#stopwar","https://www.instagram.com/p/CzdxQiDxHW0/","","hawwii_yu","2023-11-10T12:14:58.000Z",,"-1","0"
"Posted @withregram • @zaidayasa بيبي غزة GAZA BABY 🇵🇸 

WE WILL BE FREE PALESTINE

A massacre against the Palestinian people.

PALESTINE ANSWERED: NO FORGET NO RECONCILE NO LEAVE

HUG PALESTINE EVERYDAY 🇵🇸 Stand with Palestine EVERYDAY . Support Palestine EVERYDAY

#palestine #gaza #gazaunderattack #stop #childreen #child #genocide #jerusalem #غزة #islam #savegaza #fire #alaqsa #alquds #القدس #فلسطين #ceasefire #palestine🇵🇸 #savepalestine #stopwar","https://www.instagram.com/p/Czd2q8KtLHu/","Spydah","iamsarahdarling","2023-11-10T13:02:16.000Z",,"1","0"
"Dalam rangka upaya ikut serta menyuarakan hari nurani dalam kaitanya dalam martabat luhur manusia dan budaya kehidupan bab III A dan B, maka inilah ajakan kami pada dunia untuk menyuarakan anti kekerasan (tugas ajakan anti kekerasan) 🙅💣💥

Sesuai urutan slide :
1. Arthur 9E / 32
2. Vanessa 9E / 31
3. Marvel 9E / 18
4. Sepha 9E / 5

@adimbahgendheng #pendidikan #domenicosavio #stopwar #stopkekerasan #luarbasa #pendidikankarakter","https://www.instagram.com/p/Czd5kCCyJTN/","𝟗𝐄","9excellent.domsav","2023-11-10T13:27:32.000Z",,"6","0"
"Rise in Piwer Tiny Martyrs of the Holy La d Sweet Angels Rest Peacefully• @zaidayasa بيبي غزة GAZA BABY 🇵🇸 

WE WILL BE FREE PALESTINE

A massacre against the Palestinian people.

PALESTINE ANSWERED: NO FORGET NO RECONCILE NO LEAVE

HUG PALESTINE EVERYDAY 🇵🇸 Stand with Palestine EVERYDAY . Support Palestine EVERYDAY

#palestine #gaza #gazaunderattack #stop #childreen #child #genocide #jerusalem #غزة #islam #savegaza #fire #alaqsa #alquds #القدس #فلسطين #ceasefire #palestine🇵🇸 #savepalestine #stopwar","https://www.instagram.com/p/Czd22_BNpPH/","Spydah","iamsarahdarling","2023-11-10T13:03:55.000Z",,"0","0"
"The guilt of having everything turns into a lump in my throat..
Safe home..
Fresh air..
Enough food..
Healthy kids..

Ya Rabbi..
My flesh is not torn.. But my heart is..

They are indeed beloved to you..
We are the ones being tested..
We are the ones going to lose..
Protect them from this evil world..
Protect us from this helplessness...

Art inspired from @kareemgraphy

#savepalestine #ceasefirenow #standwithpalestine

#handembroidery #embroideryart #worldembroidery #modernembroidery #savegaza #savepalestinelives #threadpoetrybysahla #indiaembroidery #embroiderypattern #genocideingaza #genocide #stopwar #gaza #palestine","https://www.instagram.com/p/Czd3GdOr4eQ/","Thread poetry by Sahla","sahla_binth_salam","2023-11-10T13:06:01.000Z",,"17","0"
"Étoiles controversées, devenant étoiles d'espoir 🕊

👉 200 pochoirs d'étoiles de David sont apparus sur les murs de paris.🤔

S'agit il d'un soutien au peuple juif d'Europe ou d'antisémitisme ?

👉 Un jeune couple de moldaves aurait été aperçu en train de les réaliser.
Le commanditaire serait Anatoli Prizenko, un chef d’affaires moldave pro-Russe qui affirme ne pas avoir voulu être offensant.

↪️ Mais : rebondissement plus heureux : 

👉Depuis, les étoiles au message controversé deviennent autre grâce aux habitants, aux artistes. 🕊
Comme ici avec ce photo montage de l'artiste strasbourgeois Yehiel Attias, rue Lacaze, dans le 16 eme arrondissement de Paris.

La paix, bientôt ? (Pour tous ?)

📸 1 ©sebmusset
📸 2 Photo montage de Yehiel Attias ©Yehiel Attias

#peace #paix #guerre #war #nowar #stopwar #StopTerrorism #terrorisme #victimes #victim #antisemitisme #antisemite #Antisemitismus #victim","https://www.instagram.com/p/Czdv3iirkA3/","Marie Dufour #art #paris #exposition #théâtre","mariedufourparis","2023-11-10T12:02:49.000Z",,"4","5"
